#	Sequence_name	block_1_18_60987833_60988302_patient_5::18:60987807-60988326
change	rank	file_name	score_pca	mean_ddba
Positive	1	STAT_known12_from_STAT4_1_from_STAT4_transfac_M00498.mlp	0.45636966290813297	0.10404273397283333
Positive	2	STAT_known13_from_STAT5A_4_from_STAT5A_transfac_M00499.mlp	0.37907363488623197	0.08209738435833334
Positive	3	SRY_1_from_SRY_transfac_M00148.mlp	0.30480898603579226	0.06426094496833334
Positive	4	NKX2-8_2_from_NKX2-8_jolma_DBD_M601.mlp	0.2461080846817343	0.049437849535000015
Positive	5	FOXI1_2_from_FOXI1_jaspar_MA0042.1.mlp	0.24264324742758167	0.09712244196666665
Positive	6	AP3_1_from_AP-3_transfac_M00690.mlp	0.20783872892183936	0.04341013734833333
Positive	7	ATF3_known13_from_CREB1_9_from_CREB_transfac_M00917.mlp	0.17584048837783423	0.055277979483333343
Positive	8	NKX2-4_1_from_Nkx2-4_bulyk_cell08-3074.1.mlp	0.12110056141222034	0.07658822926666668
Positive	9	NKX2-5_5_from_Nkx2-5_bulyk_cell08-3436.1.mlp	0.11252541641813815	0.06701035104833333
Positive	10	NKX2-6_1_from_Nkx2-6_bulyk_cell08-3437.1.mlp	0.10634811079555347	0.06343843629500001
Negative	1	FOXO6_2_from_FOXO6_jolma_DBD_M435.mlp	-0.7391525410464714	-0.223448445011
Negative	2	FOXI1_3_from_FOXI1_jolma_full_M414.mlp	-0.7318097494247819	-0.22034183885
Negative	3	FOXG1_5_from_Foxg1_jolma_DBD_M442.mlp	-0.728784534913914	-0.2153740932488334
Negative	4	FOXO4_4_from_FOXO4_jolma_DBD_M432.mlp	-0.7174019109316464	-0.20884415629449996
Negative	5	FOXD3_4_from_FOXD3_jolma_DBD_M411.mlp	-0.7117308747004056	-0.19839546540666664
Negative	6	FOXL1_4_from_FOXL1_jolma_full_M423.mlp	-0.6867376785069641	-0.19326728105
Negative	7	FOXP3_2_from_FOXP3_jolma_DBD_M437.mlp	-0.6865679160722173	-0.18903073470666668
Negative	8	FOXC1_2_from_FOXC1_jaspar_MA0032.1.mlp	-0.6794964790227233	-0.17897088024283334
Negative	9	FOXK1_4_from_Foxk1_jolma_DBD_M448.mlp	-0.6757574876027151	-0.18302028834083336
Negative	10	FOXD2_2_from_FOXD2_jolma_DBD_M409.mlp	-0.6681371732804342	-0.18254994416666667
