#	Sequence_name	BCL2;-;up1000;down1000;dup0;+rnd34::18:60987256-60987867
change	rank	file_name	score_mean_ddba	mean_ddba
Positive	1	E2F_known15_from_E2F1_13_from_E2F_transfac_M00803.mlp	0.1030680998166667	0.1030680998166667
Positive	2	NKX2-5_1_from_Nkx2-5_transfac_M00240.mlp	0.035965927815	0.035965927815
Positive	3	STAT_known8_from_STAT5A_3_from_STAT5A_transfac_M00493.mlp	0.01914356658533334	0.01914356658533334
Positive	4	STAT_known12_from_STAT4_1_from_STAT4_transfac_M00498.mlp	0.012485411408333336	0.012485411408333336
Positive	5	PAX2_2_from_Pax-2_transfac_M00486.mlp	0.0019392535389999993	0.0019392535389999993
Positive	6	SRY_1_from_SRY_transfac_M00148.mlp	0.0016591610899999965	0.0016591610899999965
Positive	7	PAX4_5_from_Pax4_jaspar_MA0068.1.mlp	0.0014783939066666685	0.0014783939066666685
Positive	8	RUNX1_7_from_AML1_transfac_M00751.mlp	0.0012065832516666816	0.0012065832516666816
Positive	9	STAT_known14_from_STAT6_2_from_STAT6_transfac_M00500.mlp	0.0007737327933333266	0.0007737327933333266
Positive	10	CEBPB_known7_from_CEBP_5_from_CorEBP_transfac_M00912.mlp	0.00016435604833333334	0.00016435604833333334
Positive	11	HOXD9_1_from_Hoxd9_jolma_DBD_M559.mlp	0.0001335522028333335	0.0001335522028333335
Positive	12	HOXD8_2_from_HOXD8_jolma_DBD_M550.mlp	0.00010616649933333352	0.00010616649933333352
Positive	13	ZNF384_1_from_CIZ_transfac_M00734.mlp	0.00010564007333333467	0.00010564007333333467
Positive	14	NKX2-6_1_from_Nkx2-6_bulyk_cell08-3437.1.mlp	8.794994651666667e-05	8.794994651666667e-05
Positive	15	TATA_known4_from_TBP_4_from_TBP_transfac_M00980.mlp	7.27153081666676e-05	7.27153081666676e-05
Negative	1	ZBTB14_2_from_ZF5_transfac_M00716.mlp	-0.3440285432833334	-0.3440285432833334
Negative	2	SP4_1_from_Sp4_bulyk_sc09-primary.mlp	-0.10564859266666671	-0.10564859266666671
Negative	3	RUNX2_1_from_AML1a_transfac_M00271.mlp	-0.06268467059666666	-0.06268467059666666
Negative	4	TEAD2_1_from_ETF_transfac_M00695.mlp	-0.053955864283333425	-0.053955864283333425
Negative	5	STAT_known13_from_STAT5A_4_from_STAT5A_transfac_M00499.mlp	-0.005148486695166681	-0.005148486695166681
Negative	6	ETS_2_from_Ets_transfac_M00971.mlp	-0.003614204718333332	-0.003614204718333332
Negative	7	NR3C1_known5_from_NR3C1_3_from_GR_transfac_M00921.mlp	-0.002880545286333337	-0.002880545286333337
Negative	8	PAX4_4_from_Pax-4_transfac_M00380.mlp	-0.0019138919616666658	-0.0019138919616666658
Negative	9	SPI1_known2_from_SPI1_2_from_SPI1_jaspar_MA0080.2.mlp	-0.00093184995	-0.00093184995
Negative	10	SOX10_2_from_SOX10_jaspar_MA0442.1.mlp	-0.00021373909316666105	-0.00021373909316666105
Negative	11	NFIL3_3_from_NFIL3_jolma_DBD_M392.mlp	-8.728565766666672e-05	-8.728565766666672e-05
Negative	12	SRY_2_from_SRY_transfac_M00160.mlp	-2.6134117166666564e-05	-2.6134117166666564e-05
Negative	13	FOXJ3_2_from_FOXJ3_jolma_DBD_M419.mlp	-2.1232338333335075e-05	-2.1232338333335075e-05
Negative	14	NFAT_1_from_NF-AT_transfac_M00302.mlp	-1.4321893333331192e-05	-1.4321893333331192e-05
Negative	15	CPEB1_1_from_CPEB1_jolma_full_M748.mlp	-1.1147414500000077e-05	-1.1147414500000077e-05
