#	Sequence_name	RNF165;+;up1000;down1000;+rnd540::18:43907411-43908022
change	rank	file_name	score_mean_ddba	mean_ddba
Positive	1	STAT_known8_from_STAT5A_3_from_STAT5A_transfac_M00493.mlp	0.218048168365	0.218048168365
Positive	2	STAT_known14_from_STAT6_2_from_STAT6_transfac_M00500.mlp	0.16607017672166666	0.16607017672166666
Positive	3	STAT_known11_from_STAT3_2_from_STAT3_transfac_M00497.mlp	0.05017970169516667	0.05017970169516667
Positive	4	WT1_1_from_WT1_transfac_M01118.mlp	0.01746403334	0.01746403334
Positive	5	STAT_known9_from_STAT6_1_from_STAT6_transfac_M00494.mlp	0.01212937529833335	0.01212937529833335
Positive	6	HMGA1_2_from_HMGIY_transfac_M01010.mlp	0.005382757983333336	0.005382757983333336
Positive	7	CDX_1_from_Cdx_transfac_M00991.mlp	0.002272133166666687	0.002272133166666687
Positive	8	ETS_2_from_Ets_transfac_M00971.mlp	0.001595480946666663	0.001595480946666663
Positive	9	ELF5_1_from_ELF5_jaspar_MA0136.1.mlp	0.0013194742133333314	0.0013194742133333314
Positive	10	FOXI1_2_from_FOXI1_jaspar_MA0042.1.mlp	0.0005829285333333363	0.0005829285333333363
Positive	11	SRY_2_from_SRY_transfac_M00160.mlp	0.00030751857666666576	0.00030751857666666576
Positive	12	ZEB1_known5_from_ZEB1_5_from_ZEB1_jaspar_MA0103.1.mlp	0.0002726610299999903	0.0002726610299999903
Positive	13	HOXA4_1_from_HOXA4_transfac_M00640.mlp	0.0001445000000000011	0.0001445000000000011
Positive	14	MZF1_1_from_MZF1_transfac_M00083.mlp	9.116333833334399e-05	9.116333833334399e-05
Positive	15	MAZ_1_from_MAZ_transfac_M00649.mlp	4.1532966666660755e-05	4.1532966666660755e-05
Negative	1	NKX2-2_2_from_Nkx2-2_bulyk_cell08-2823.1.mlp	-0.02592053953166666	-0.02592053953166666
Negative	2	FOXD3_4_from_FOXD3_jolma_DBD_M411.mlp	-0.01633717887	-0.01633717887
Negative	3	FOXO3_2_from_FOXO3A_transfac_M01137.mlp	-0.012684529716666665	-0.012684529716666665
Negative	4	IRX5_2_from_IRX5_jolma_DBD_M563.mlp	-0.010084862951666664	-0.010084862951666664
Negative	5	PAX4_5_from_Pax4_jaspar_MA0068.1.mlp	-0.0057760822833333334	-0.0057760822833333334
Negative	6	KLF12_1_from_AP-2rep_transfac_M00468.mlp	-0.0023175539943333275	-0.0023175539943333275
Negative	7	CDC5L_1_from_Cdc5_transfac_M00478.mlp	-0.0005056666499999959	-0.0005056666499999959
Negative	8	TEAD2_1_from_ETF_transfac_M00695.mlp	-0.00025970414666666816	-0.00025970414666666816
Negative	9	PAX4_4_from_Pax-4_transfac_M00380.mlp	-0.0002039012666666632	-0.0002039012666666632
Negative	10	CACBP_1_from_CAC-binding-protein_transfac_M00720.mlp	-7.383952166666571e-05	-7.383952166666571e-05
Negative	11	SP1_known6_from_SP1_5_from_Sp1_transfac_M00933.mlp	-2.1524016666668973e-05	-2.1524016666668973e-05
Negative	12	SP1_known9_from_SP3_2_from_SP3_jolma_DBD_M30.mlp	-1.468228333333329e-05	-1.468228333333329e-05
Negative	13	KLF16_1_from_KLF16_jolma_DBD_M23.mlp	-1.4502461666666543e-05	-1.4502461666666543e-05
Negative	14	SP1_known8_from_SP1_7_from_SP1_jolma_DBD_M29.mlp	-1.3996566666661409e-05	-1.3996566666661409e-05
Negative	15	SP4_1_from_Sp4_bulyk_sc09-primary.mlp	-1.3280739999999333e-05	-1.3280739999999333e-05
