#	Sequence_name	BCL2;-;up1000;down1000;dup0;+rnd408::18:60987630-60988241
change	rank	file_name	score_mean_ddba	mean_ddba
Positive	1	E2F_known15_from_E2F1_13_from_E2F_transfac_M00803.mlp	0.8683344865500001	0.8683344865500001
Positive	2	MYC_known10_from_USF2_1_from_USF2_transfac_M00726.mlp	0.5095931385316667	0.5095931385316667
Positive	3	AHR::ARNT_3_from_Arnt::Ahr_jaspar_MA0006.1.mlp	0.11185922379833334	0.11185922379833334
Positive	4	GCM_1_from_GCM_transfac_M00634.mlp	0.08552363166666666	0.08552363166666666
Positive	5	STAT_known9_from_STAT6_1_from_STAT6_transfac_M00494.mlp	0.06899638487133333	0.06899638487133333
Positive	6	TFAP2_known1_from_TFAP2_1_from_AP-2_transfac_M00189.mlp	0.06295432461666667	0.06295432461666667
Positive	7	NFAT_2_from_NF-AT_transfac_M00935.mlp	0.059350574063333335	0.059350574063333335
Positive	8	ZNF384_1_from_CIZ_transfac_M00734.mlp	0.05417245289833333	0.05417245289833333
Positive	9	FOXA_known5_from_FOXA1_2_from_FOXA1_jaspar_MA0148.1.mlp	0.041348684533333326	0.041348684533333326
Positive	10	KLF12_1_from_AP-2rep_transfac_M00468.mlp	0.03788497958333333	0.03788497958333333
Positive	11	SRY_1_from_SRY_transfac_M00148.mlp	0.028504291451666674	0.028504291451666674
Positive	12	FOXO4_2_from_FOXO4_transfac_M00476.mlp	0.015028923366666667	0.015028923366666667
Positive	13	NFAT_1_from_NF-AT_transfac_M00302.mlp	0.007111723846666667	0.007111723846666667
Positive	14	TCF3_5_from_E2A_transfac_M00973.mlp	0.006998526933333329	0.006998526933333329
Positive	15	POU3F4_3_from_POU3F4_jolma_DBD_M221.mlp	0.0066692415516666674	0.0066692415516666674
Negative	1	WT1_1_from_WT1_transfac_M01118.mlp	-0.1413015916166667	-0.1413015916166667
Negative	2	STAT_known12_from_STAT4_1_from_STAT4_transfac_M00498.mlp	-0.10395176735833332	-0.10395176735833332
Negative	3	EGR1_known4_from_EGR_2_from_KROX_transfac_M00982.mlp	-0.10082616666666666	-0.10082616666666666
Negative	4	NKX2-8_3_from_NKX2-8_jolma_full_M602.mlp	-0.05426182562	-0.05426182562
Negative	5	NKX2-8_2_from_NKX2-8_jolma_DBD_M601.mlp	-0.053006267036666666	-0.053006267036666666
Negative	6	STAT_known13_from_STAT5A_4_from_STAT5A_transfac_M00499.mlp	-0.03168357921833336	-0.03168357921833336
Negative	7	AHR::ARNT_1_from_AhR:Arnt_transfac_M00235.mlp	-0.029240370633333332	-0.029240370633333332
Negative	8	FOXO3_3_from_FOXO3_jaspar_MA0157.1.mlp	-0.025266522150000012	-0.025266522150000012
Negative	9	IRX5_2_from_IRX5_jolma_DBD_M563.mlp	-0.014967210973333334	-0.014967210973333334
Negative	10	MYF6_1_from_Myf6_bulyk_sc09-primary.mlp	-0.013258783033333332	-0.013258783033333332
Negative	11	IRX2_2_from_IRX2_jolma_DBD_M562.mlp	-0.007918564426666665	-0.007918564426666665
Negative	12	FOXO6_2_from_FOXO6_jolma_DBD_M435.mlp	-0.007731262216666649	-0.007731262216666649
Negative	13	FOXD2_2_from_FOXD2_jolma_DBD_M409.mlp	-0.007690124991666692	-0.007690124991666692
Negative	14	FOXO4_4_from_FOXO4_jolma_DBD_M432.mlp	-0.007120454483333347	-0.007120454483333347
Negative	15	FOXK1_4_from_Foxk1_jolma_DBD_M448.mlp	-0.006103156824999991	-0.006103156824999991
