#	Sequence_name	DSEL;-;up1000;down1000;+rnd26::18:65184551-65185162
change	rank	file_name	score_mean_ddba	mean_ddba
Positive	1	ARID3A_1_from_ARID3A_jaspar_MA0151.1.mlp	0.31764280229499997	0.31764280229499997
Positive	2	STAT_known13_from_STAT5A_4_from_STAT5A_transfac_M00499.mlp	0.044399196759999975	0.044399196759999975
Positive	3	STAT_known8_from_STAT5A_3_from_STAT5A_transfac_M00493.mlp	0.027085784059999982	0.027085784059999982
Positive	4	YY1_known1_from_YY1_1_from_YY1_transfac_M00059.mlp	0.025109929730000004	0.025109929730000004
Positive	5	STAT_known9_from_STAT6_1_from_STAT6_transfac_M00494.mlp	0.008320703651666641	0.008320703651666641
Positive	6	MZF1_2_from_MZF1_transfac_M00084.mlp	0.008146498106666665	0.008146498106666665
Positive	7	MYF6_1_from_Myf6_bulyk_sc09-primary.mlp	0.006452406136666666	0.006452406136666666
Positive	8	STAT_known12_from_STAT4_1_from_STAT4_transfac_M00498.mlp	0.005584035071666668	0.005584035071666668
Positive	9	NR3C1_known15_from_AR_7_from_AR_jolma_DBD_M655.mlp	0.0035558446586799997	0.0035558446586799997
Positive	10	STAT_known10_from_STAT1_3_from_STAT1_transfac_M00496.mlp	0.0033785373649999925	0.0033785373649999925
Positive	11	NFATC2_1_from_NFATC2_jaspar_MA0152.1.mlp	0.0016414814000000149	0.0016414814000000149
Positive	12	ARID3A_2_from_Arid3a_bulyk_sc09-primary.mlp	0.000900424521666669	0.000900424521666669
Positive	13	CDX_1_from_Cdx_transfac_M00991.mlp	0.000699262533333338	0.000699262533333338
Positive	14	SRY_3_from_SRY_jaspar_MA0084.1.mlp	0.000683377265000011	0.000683377265000011
Positive	15	NKX6-2_1_from_Nkx6-2_transfac_M00489.mlp	0.00038633333333333575	0.00038633333333333575
Negative	1	MZF1_3_from_MZF1:1-4_jaspar_MA0056.1.mlp	-0.17262316847	-0.17262316847
Negative	2	FOXO3_3_from_FOXO3_jaspar_MA0157.1.mlp	-0.0898847835	-0.0898847835
Negative	3	MZF1_1_from_MZF1_transfac_M00083.mlp	-0.04187552841833333	-0.04187552841833333
Negative	4	STAT_known14_from_STAT6_2_from_STAT6_transfac_M00500.mlp	-0.034434487480000005	-0.034434487480000005
Negative	5	STAT_known11_from_STAT3_2_from_STAT3_transfac_M00497.mlp	-0.018656656376666653	-0.018656656376666653
Negative	6	TATA_known6_from_TBP_6_from_Tbp_bulyk_sc09-primary.mlp	-0.010396597349999995	-0.010396597349999995
Negative	7	FOXO3_2_from_FOXO3A_transfac_M01137.mlp	-0.005095968016666667	-0.005095968016666667
Negative	8	FOXJ3_2_from_FOXJ3_jolma_DBD_M419.mlp	-0.0036752983333333306	-0.0036752983333333306
Negative	9	CPEB1_1_from_CPEB1_jolma_full_M748.mlp	-0.0013255065333333538	-0.0013255065333333538
Negative	10	MZF1_4_from_MZF1:5-13_jaspar_MA0057.1.mlp	-0.0009452085300000013	-0.0009452085300000013
Negative	11	EN1_2_from_En1_jaspar_MA0027.1.mlp	-0.0008190424933333324	-0.0008190424933333324
Negative	12	NR2F2_1_from_ARP-1-(COUP-TF2)_transfac_M00155.mlp	-0.0006544904649999982	-0.0006544904649999982
