#	Sequence_name	DSEL;-;up1000;down1000;+rnd365::18:65184890-65185501
change	rank	file_name	score_mean_ddba	mean_ddba
Positive	1	STAT_known8_from_STAT5A_3_from_STAT5A_transfac_M00493.mlp	0.025135088060000022	0.025135088060000022
Positive	2	STAT_known9_from_STAT6_1_from_STAT6_transfac_M00494.mlp	0.013405276356666676	0.013405276356666676
Positive	3	STAT_known10_from_STAT1_3_from_STAT1_transfac_M00496.mlp	0.00921369598999998	0.00921369598999998
Positive	4	CPEB1_1_from_CPEB1_jolma_full_M748.mlp	0.003000765450000007	0.003000765450000007
Positive	5	MZF1_2_from_MZF1_transfac_M00084.mlp	0.0007722374766666653	0.0007722374766666653
Positive	6	NR2F2_1_from_ARP-1-(COUP-TF2)_transfac_M00155.mlp	0.00017742591666666612	0.00017742591666666612
Positive	7	MZF1_4_from_MZF1:5-13_jaspar_MA0057.1.mlp	0.00013558659833333184	0.00013558659833333184
Positive	8	ZNF281_1_from_Zfp281_bulyk_sc09-primary.mlp	5.980867666666715e-05	5.980867666666715e-05
Positive	9	ZNF740_2_from_ZNF740_jolma_DBD_M50.mlp	4.608116866666614e-05	4.608116866666614e-05
Positive	10	KLF12_1_from_AP-2rep_transfac_M00468.mlp	1.2467384166673204e-05	1.2467384166673204e-05
Negative	1	STAT_known11_from_STAT3_2_from_STAT3_transfac_M00497.mlp	-0.161915867581	-0.161915867581
Negative	2	TATA_known6_from_TBP_6_from_Tbp_bulyk_sc09-primary.mlp	-0.006610833333333325	-0.006610833333333325
Negative	3	FOXO3_2_from_FOXO3A_transfac_M01137.mlp	-0.0027270645499999978	-0.0027270645499999978
Negative	4	HMGA1_2_from_HMGIY_transfac_M01010.mlp	-0.00030166666666666303	-0.00030166666666666303
