#	Sequence_name	DSEL;-;up1000;down1000;+rnd601::18:65185126-65185737
change	rank	file_name	score_mean_ddba	mean_ddba
Positive	1	FOXD3_4_from_FOXD3_jolma_DBD_M411.mlp	0.15116880099833332	0.15116880099833332
Positive	2	FOXL1_4_from_FOXL1_jolma_full_M423.mlp	0.143883801045	0.143883801045
Positive	3	TFCP2_2_from_LBP-1_transfac_M00644.mlp	0.11026086744166667	0.11026086744166667
Positive	4	HNF4_known8_from_HNF4_5_from_HNF4,-COUP_transfac_M00967.mlp	0.08470773998500002	0.08470773998500002
Positive	5	MYOG_1_from_myogenin_transfac_M00712.mlp	0.07544219449333334	0.07544219449333334
Positive	6	PAX4_4_from_Pax-4_transfac_M00380.mlp	0.029564768158333334	0.029564768158333334
Positive	7	BARHL1_2_from_Barhl1_jolma_DBD_M467.mlp	0.02087725342333333	0.02087725342333333
Positive	8	NKX2-1_2_from_TTF-1-(Nkx2-1)_transfac_M00794.mlp	0.002174773711666664	0.002174773711666664
Positive	9	ZNF281_1_from_Zfp281_bulyk_sc09-primary.mlp	0.0007110488636666669	0.0007110488636666669
Positive	10	ZNF740_2_from_ZNF740_jolma_DBD_M50.mlp	0.00039219847533333315	0.00039219847533333315
Positive	11	BARHL2_2_from_BARHL2_jolma_DBD_M458.mlp	0.00029212971333332445	0.00029212971333332445
Negative	1	IKZF2_1_from_Ik-2_transfac_M00087.mlp	-0.11317281531666668	-0.11317281531666668
Negative	2	FOXO3_2_from_FOXO3A_transfac_M01137.mlp	-0.07766591796666666	-0.07766591796666666
Negative	3	FOXJ3_2_from_FOXJ3_jolma_DBD_M419.mlp	-0.024115752506666657	-0.024115752506666657
Negative	4	BARHL2_5_from_BARHL2_jolma_full_M461.mlp	-0.017088400950000016	-0.017088400950000016
Negative	5	TFCP2_5_from_TFCP2_jolma_full_M63.mlp	-0.01693600934	-0.01693600934
Negative	6	FOXO1_1_from_FOXO1_transfac_M00473.mlp	-0.015577144383333337	-0.015577144383333337
Negative	7	FOXO1_3_from_FOXO1_jolma_DBD_M425.mlp	-0.006526421621666661	-0.006526421621666661
Negative	8	KLF12_1_from_AP-2rep_transfac_M00468.mlp	-0.003585037788333335	-0.003585037788333335
Negative	9	FOXO4_1_from_FOXO4_transfac_M00472.mlp	-0.00176384788333333	-0.00176384788333333
Negative	10	FOXI1_2_from_FOXI1_jaspar_MA0042.1.mlp	-0.0006953468333333383	-0.0006953468333333383
Negative	11	FOXP3_2_from_FOXP3_jolma_DBD_M437.mlp	-0.0006331833333333333	-0.0006331833333333333
Negative	12	MZF1_2_from_MZF1_transfac_M00084.mlp	-0.00022082987166667078	-0.00022082987166667078
Negative	13	FOXO4_2_from_FOXO4_transfac_M00476.mlp	-7.660270000000422e-05	-7.660270000000422e-05
