#	Sequence_name	RNF165;+;up1000;down1000;+rnd533::18:43907404-43908015
change	rank	file_name	score_mean_ddba	mean_ddba
Positive	1	TATA_known6_from_TBP_6_from_Tbp_bulyk_sc09-primary.mlp	0.10643617851666669	0.10643617851666669
Positive	2	NKX6-2_1_from_Nkx6-2_transfac_M00489.mlp	0.03267833333333333	0.03267833333333333
Positive	3	ATF3_known13_from_CREB1_9_from_CREB_transfac_M00917.mlp	0.009080797483333333	0.009080797483333333
Positive	4	STAT_known9_from_STAT6_1_from_STAT6_transfac_M00494.mlp	0.0030264230600000152	0.0030264230600000152
Positive	5	FOXI1_2_from_FOXI1_jaspar_MA0042.1.mlp	0.0006361845500000099	0.0006361845500000099
Positive	6	MAZ_1_from_MAZ_transfac_M00649.mlp	0.0005518223500000056	0.0005518223500000056
Positive	7	CDX_1_from_Cdx_transfac_M00991.mlp	0.00033049949999999485	0.00033049949999999485
Positive	8	CACBP_1_from_CAC-binding-protein_transfac_M00720.mlp	0.00023372690000000114	0.00023372690000000114
Positive	9	IRX5_2_from_IRX5_jolma_DBD_M563.mlp	0.00019988147833333462	0.00019988147833333462
Positive	10	TEAD2_1_from_ETF_transfac_M00695.mlp	0.00012860401666666438	0.00012860401666666438
Positive	11	SP1_known7_from_SP1_6_from_SP1_jaspar_MA0079.2.mlp	9.173425000000332e-05	9.173425000000332e-05
Positive	12	SP1_known6_from_SP1_5_from_Sp1_transfac_M00933.mlp	9.083241666666096e-05	9.083241666666096e-05
Positive	13	SRY_2_from_SRY_transfac_M00160.mlp	8.76871450000006e-05	8.76871450000006e-05
Positive	14	ZEB1_known5_from_ZEB1_5_from_ZEB1_jaspar_MA0103.1.mlp	7.170508333333712e-05	7.170508333333712e-05
Positive	15	SP1_known8_from_SP1_7_from_SP1_jolma_DBD_M29.mlp	6.951376666666842e-05	6.951376666666842e-05
Negative	1	ETS_known8_from_ETS1_3_from_ETS1_jaspar_MA0098.1.mlp	-0.26504981128166666	-0.26504981128166666
Negative	2	ELF5_1_from_ELF5_jaspar_MA0136.1.mlp	-0.05274320930166667	-0.05274320930166667
Negative	3	HMGA1_2_from_HMGIY_transfac_M01010.mlp	-0.00668727533333333	-0.00668727533333333
Negative	4	KLF12_1_from_AP-2rep_transfac_M00468.mlp	-0.006573754127166661	-0.006573754127166661
Negative	5	STAT_known11_from_STAT3_2_from_STAT3_transfac_M00497.mlp	-0.001836205191999972	-0.001836205191999972
Negative	6	PAX4_5_from_Pax4_jaspar_MA0068.1.mlp	-0.0008530048166666592	-0.0008530048166666592
Negative	7	ETS_2_from_Ets_transfac_M00971.mlp	-0.0006666946899999979	-0.0006666946899999979
Negative	8	MZF1_3_from_MZF1:1-4_jaspar_MA0056.1.mlp	-0.00031499087166666	-0.00031499087166666
Negative	9	PAX4_4_from_Pax-4_transfac_M00380.mlp	-0.00016978943333333132	-0.00016978943333333132
Negative	10	MZF1_1_from_MZF1_transfac_M00083.mlp	-7.009402833332959e-05	-7.009402833332959e-05
Negative	11	NKX2-2_2_from_Nkx2-2_bulyk_cell08-2823.1.mlp	-7.005371499999773e-05	-7.005371499999773e-05
Negative	12	KLF16_1_from_KLF16_jolma_DBD_M23.mlp	-4.459469666666466e-05	-4.459469666666466e-05
Negative	13	SP1_known9_from_SP3_2_from_SP3_jolma_DBD_M30.mlp	-7.439051666668089e-06	-7.439051666668089e-06
Negative	14	CDC5L_1_from_Cdc5_transfac_M00478.mlp	-2.531349999997929e-06	-2.531349999997929e-06
