#	Sequence_name	BCL2;-;up1000;down1000;dup0;+rnd886::18:60988108-60988719
change	rank	file_name	score_mean_ddba	mean_ddba
Positive	1	HLTF_1_from_Hltf_jaspar_MA0109.1.mlp	0.13144504276333333	0.13144504276333333
Positive	2	BARHL1_2_from_Barhl1_jolma_DBD_M467.mlp	0.040799225615	0.040799225615
Positive	3	KLF12_1_from_AP-2rep_transfac_M00468.mlp	0.01713077574666667	0.01713077574666667
Positive	4	FOXO1_1_from_FOXO1_transfac_M00473.mlp	0.014582413333333334	0.014582413333333334
Positive	5	SP1_known4_from_SP1_3_from_Sp1_transfac_M00931.mlp	0.005225772096666664	0.005225772096666664
Positive	6	SP1_known6_from_SP1_5_from_Sp1_transfac_M00933.mlp	0.0032506807833333276	0.0032506807833333276
Positive	7	OVOL2_1_from_MOVO-B_transfac_M01104.mlp	0.0024695321466666788	0.0024695321466666788
Positive	8	PAX2_2_from_Pax-2_transfac_M00486.mlp	0.002447280380000003	0.002447280380000003
Positive	9	AHR::ARNT_3_from_Arnt::Ahr_jaspar_MA0006.1.mlp	0.0014008596800000163	0.0014008596800000163
Positive	10	FOXK1_4_from_Foxk1_jolma_DBD_M448.mlp	0.0010942219466666442	0.0010942219466666442
Positive	11	WT1_1_from_WT1_transfac_M01118.mlp	0.0008100121633333474	0.0008100121633333474
Positive	12	ZBTB14_1_from_ZF5_transfac_M00333.mlp	0.0007602869449999999	0.0007602869449999999
Positive	13	NKX2-6_1_from_Nkx2-6_bulyk_cell08-3437.1.mlp	0.0005503301683333315	0.0005503301683333315
Positive	14	NKX2-2_2_from_Nkx2-2_bulyk_cell08-2823.1.mlp	0.000455126833333332	0.000455126833333332
Positive	15	NKX2-1_3_from_Titf1_bulyk_cell08-1722.2.mlp	0.0003969167333333331	0.0003969167333333331
Negative	1	ONECUT1_1_from_HNF6_transfac_M00639.mlp	-0.0813062072	-0.0813062072
Negative	2	FOXO4_1_from_FOXO4_transfac_M00472.mlp	-0.026557510788333332	-0.026557510788333332
Negative	3	FOXO1_3_from_FOXO1_jolma_DBD_M425.mlp	-0.01290188409666667	-0.01290188409666667
Negative	4	ZNF740_2_from_ZNF740_jolma_DBD_M50.mlp	-0.012880916666666666	-0.012880916666666666
Negative	5	FOXD3_4_from_FOXD3_jolma_DBD_M411.mlp	-0.006517888269999991	-0.006517888269999991
Negative	6	NR3C1_known5_from_NR3C1_3_from_GR_transfac_M00921.mlp	-0.005691449910000001	-0.005691449910000001
Negative	7	SP1_known7_from_SP1_6_from_SP1_jaspar_MA0079.2.mlp	-0.004486088893333333	-0.004486088893333333
Negative	8	FOXJ3_2_from_FOXJ3_jolma_DBD_M419.mlp	-0.0020681974316666676	-0.0020681974316666676
Negative	9	FOXD2_2_from_FOXD2_jolma_DBD_M409.mlp	-0.0017861131149999865	-0.0017861131149999865
Negative	10	FOXP3_2_from_FOXP3_jolma_DBD_M437.mlp	-0.0012996845783333096	-0.0012996845783333096
Negative	11	TEAD2_1_from_ETF_transfac_M00695.mlp	-0.001125164233333314	-0.001125164233333314
Negative	12	FOXL1_4_from_FOXL1_jolma_full_M423.mlp	-0.0010003236333333513	-0.0010003236333333513
Negative	13	FOXG1_5_from_Foxg1_jolma_DBD_M442.mlp	-0.0009243693833333313	-0.0009243693833333313
Negative	14	FOXI1_3_from_FOXI1_jolma_full_M414.mlp	-0.0008621740999999993	-0.0008621740999999993
Negative	15	FOXO6_2_from_FOXO6_jolma_DBD_M435.mlp	-0.0007589775666666612	-0.0007589775666666612
