#	Sequence_name	BCL2;-;up1000;down1000;dup0;+rnd1080::18:60988302-60988913
change	rank	file_name	score_mean_ddba	mean_ddba
Positive	1	CPEB1_1_from_CPEB1_jolma_full_M748.mlp	0.21655266116666672	0.21655266116666672
Positive	2	SOX10_2_from_SOX10_jaspar_MA0442.1.mlp	0.19858819164	0.19858819164
Positive	3	SRY_1_from_SRY_transfac_M00148.mlp	0.14310397005666667	0.14310397005666667
Positive	4	NKX2-8_2_from_NKX2-8_jolma_DBD_M601.mlp	0.10350783019166669	0.10350783019166669
Positive	5	FOXO1_1_from_FOXO1_transfac_M00473.mlp	0.09760440259999997	0.09760440259999997
Positive	6	PAX2_2_from_Pax-2_transfac_M00486.mlp	0.09091571391833332	0.09091571391833332
Positive	7	NKX2-8_3_from_NKX2-8_jolma_full_M602.mlp	0.05621042979166666	0.05621042979166666
Positive	8	SP4_1_from_Sp4_bulyk_sc09-primary.mlp	0.05453061534133333	0.05453061534133333
Positive	9	EGR1_known4_from_EGR_2_from_KROX_transfac_M00982.mlp	0.03961652264666666	0.03961652264666666
Positive	10	POU3F1_3_from_POU3F1_jolma_DBD_M214.mlp	0.02980046796333333	0.02980046796333333
Positive	11	SP1_known1_from_SP1_1_from_Sp1_transfac_M00008.mlp	0.023091816333333334	0.023091816333333334
Positive	12	SP1_known4_from_SP1_3_from_Sp1_transfac_M00931.mlp	0.022414082836666665	0.022414082836666665
Positive	13	ARID3A_2_from_Arid3a_bulyk_sc09-primary.mlp	0.021954079446666667	0.021954079446666667
Positive	14	SP1_known6_from_SP1_5_from_Sp1_transfac_M00933.mlp	0.021363483918333332	0.021363483918333332
Positive	15	SP1_known8_from_SP1_7_from_SP1_jolma_DBD_M29.mlp	0.015189673504999996	0.015189673504999996
Negative	1	GLI2_1_from_GLI2_jolma_DBD_M10.mlp	-0.045853136200000005	-0.045853136200000005
Negative	2	BPTF_1_from_FAC1_transfac_M00456.mlp	-0.03940870734833334	-0.03940870734833334
Negative	3	HMGA1_2_from_HMGIY_transfac_M01010.mlp	-0.028993454255	-0.028993454255
Negative	4	WT1_1_from_WT1_transfac_M01118.mlp	-0.017471444156666672	-0.017471444156666672
Negative	5	YY1_known1_from_YY1_1_from_YY1_transfac_M00059.mlp	-0.016337767194999995	-0.016337767194999995
Negative	6	ZNF281_1_from_Zfp281_bulyk_sc09-primary.mlp	-0.012610690182666669	-0.012610690182666669
Negative	7	PAX4_4_from_Pax-4_transfac_M00380.mlp	-0.009276407595	-0.009276407595
Negative	8	FOXJ3_2_from_FOXJ3_jolma_DBD_M419.mlp	-0.005002663469999998	-0.005002663469999998
Negative	9	ZNF740_2_from_ZNF740_jolma_DBD_M50.mlp	-0.003268391850166667	-0.003268391850166667
Negative	10	OTX_1_from_OTX_transfac_M01117.mlp	-0.0022456174399999914	-0.0022456174399999914
Negative	11	FOXO3_3_from_FOXO3_jaspar_MA0157.1.mlp	-0.0012262736916666698	-0.0012262736916666698
Negative	12	ZBTB14_1_from_ZF5_transfac_M00333.mlp	-0.0011737478199999997	-0.0011737478199999997
Negative	13	NKX3-1_4_from_Nkx3-1_bulyk_cell08-2923.2.mlp	-0.0003206582883333333	-0.0003206582883333333
Negative	14	ONECUT1_1_from_HNF6_transfac_M00639.mlp	-0.00028147461666666314	-0.00028147461666666314
Negative	15	MZF1_2_from_MZF1_transfac_M00084.mlp	-0.00023217930166666574	-0.00023217930166666574
